accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,mcc,mean_prediction_confidence,binary_accuracy_merge01_vs_23,binary_balanced_accuracy_merge01_vs_23,binary_precision_merge01_vs_23,binary_recall_merge01_vs_23,binary_f1_merge01_vs_23,binary_roc_auc_merge01_vs_23,binary_average_precision_merge01_vs_23,method
0.2105700219467347,0.4963646532438479,0.25,0.24818232662192394,0.24908784731967443,0.21211222492437273,0.2105700219467347,0.21133830998639438,0.4090326916840107,0.6131144165992737,0.9984577970223619,0.9963646532438479,0.9980464347434067,1.0,0.9990222623345367,1.0,1.0,Static_Equal_Cooperation
0.211103861438994,0.49762304250559286,0.25,0.24881152125279643,0.2494043447792572,0.21211222492437273,0.211103861438994,0.21160684190773443,0.4390850939469937,0.5680537223815918,0.9989916365146213,0.9976230425055929,0.9987218045112782,1.0,0.9993604935485084,0.9999985052634096,0.9999995972151887,Experiment1_Learned_Nash
0.2120529094252328,0.4998601789709172,0.25,0.2499300894854586,0.2499650398545658,0.21211222492437273,0.2120529094252328,0.21208256302744585,0.4026773855860038,0.6614473462104797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PSO_Adaptive_Cooperation
0.21092591494157423,0.49720357941834453,0.25,0.24860178970917227,0.249298934380258,0.21211222492437273,0.21092591494157423,0.2115174065706869,0.3975106643997904,0.6258665919303894,0.9988136900172015,0.9972035794183445,0.9984965797188604,1.0,0.9992477243662078,1.0,0.9999999999999999,ACO_Adaptive_Cooperation
0.21199359392609288,0.49972035794183445,0.25,0.24986017897091722,0.24993006993006994,0.21211222492437273,0.21199359392609288,0.2120528928334848,0.4025859554354436,0.6461190581321716,0.9998813690017202,0.9997203579418344,0.999849454271735,1.0,0.9999247214694369,1.0,1.0,BCO_Adaptive_Cooperation
0.21169701643039326,0.49902125279642057,0.25,0.24951062639821028,0.2497550734779566,0.21211222492437273,0.21169701643039326,0.2119044172862383,0.40281255203287425,0.6371013522148132,0.9995847915060205,0.9990212527964206,0.9994732881866065,1.0,0.9997365747186995,1.0,1.0,HHO_Adaptive_Cooperation
0.21211222492437273,0.5,0.25,0.25,0.25,0.21211222492437273,0.21211222492437273,0.21211222492437273,0.40274714716163895,0.6675885319709778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hybrid_Swarm_Cooperation
