accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,mcc,mean_prediction_confidence,roc_auc_ovr,average_precision_macro,binary_accuracy_merge01_vs_23,binary_balanced_accuracy_merge01_vs_23,binary_precision_merge01_vs_23,binary_recall_merge01_vs_23,binary_f1_merge01_vs_23,binary_roc_auc_merge01_vs_23,binary_average_precision_merge01_vs_23,method
0.7307936507936508,0.5276736326935514,0.5079325973971002,0.5276736326935514,0.509601468338706,0.676565216546128,0.7307936507936508,0.6948854983999225,0.5978851609506908,0.6512455940246582,0.8888904113508077,0.5890738717599895,0.9955555555555555,0.9949127906976745,0.9921700223713646,1.0,0.99606962380685,1.0,0.9999999999999999,Static_Equal_Cooperation
0.7371428571428571,0.5241771204158897,0.5388564826686452,0.5241771204158897,0.49624714377169493,0.7018160133089592,0.7371428571428571,0.6844550626048906,0.6225786063774696,0.5795589685440063,0.874983187704576,0.5857805438170255,0.9784126984126984,0.9752906976744187,0.9630836047774158,1.0,0.9811946902654868,1.0,0.9999999999999999,Experiment1_Learned_Nash
0.7276190476190476,0.5295184212013335,0.5065453428470936,0.5295184212013335,0.5138266941035722,0.6757988149461275,0.7276190476190476,0.6969568722128359,0.5912075848820737,0.7029117345809937,0.8880050235159004,0.5859818714914322,0.9980952380952381,0.9978197674418605,0.996629213483146,1.0,0.9983117613956106,1.0,0.9999999999999999,PSO_Adaptive_Cooperation
0.7288888888888889,0.5335491577354605,0.5098141658436884,0.5335491577354605,0.5188415100889636,0.6796820946083152,0.7288888888888889,0.7009522522039565,0.5929166628579571,0.6676977872848511,0.8870943643270036,0.5853995174224067,0.9949206349206349,0.9941860465116279,0.9910614525139665,1.0,0.9955106621773289,1.0,0.9999999999999999,ACO_Adaptive_Cooperation
0.7295238095238096,0.5315312388163719,0.5093376515750038,0.5315312388163719,0.5162017576525626,0.6786599941536196,0.7295238095238096,0.6993277884962718,0.5942276906343109,0.6873794198036194,0.887700428056563,0.585528621679379,0.9974603174603175,0.997093023255814,0.9955106621773289,1.0,0.9977502812148481,1.0,0.9999999999999999,BCO_Adaptive_Cooperation
0.7288888888888889,0.530810777721271,0.5081078035568745,0.530810777721271,0.5152238832765816,0.6774501535463094,0.7288888888888889,0.6983924641759944,0.5932089587451551,0.6782989501953125,0.8879586201701992,0.5862435570710292,0.9968253968253968,0.9963662790697674,0.9943946188340808,1.0,0.9971894322653176,1.0,0.9999999999999999,HHO_Adaptive_Cooperation
0.7295238095238096,0.5308528438592857,0.5084597343199784,0.5308528438592857,0.5150922559088005,0.6774299869229673,0.7295238095238096,0.698358544579664,0.5941897672713669,0.708928644657135,0.8878368313392943,0.5858953643188913,0.9993650793650793,0.9992732558139534,0.9988738738738738,1.0,0.9994366197183099,1.0,0.9999999999999999,Hybrid_Swarm_Cooperation
