accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,mcc,mean_prediction_confidence,roc_auc_ovr,average_precision_macro,loss,setting,removed_team,accuracy_drop_vs_full,balanced_accuracy_drop_vs_full,f1_macro_drop_vs_full,f1_weighted_drop_vs_full,roc_auc_ovr_drop_vs_full
0.7365079365079366,0.5205400475912427,0.5314881645392009,0.5205400475912427,0.4886483869341805,0.6954458513895709,0.7365079365079366,0.6790095464851787,0.6224872547082859,0.5944831967353821,0.8705857217295359,0.582117098803325,0.7996611333271814,without_behavioral,behavioral,0.0006349206349205438,0.003637072824646981,0.007598756837514431,0.005445516119711891,0.0043974659750400935
0.7231746031746031,0.5327299667865866,0.5069118358519025,0.5327299667865866,0.5185990532082311,0.6773450902696186,0.7231746031746031,0.6986219916910846,0.5843447512157066,0.6795516610145569,0.8832764860493483,0.5753470087902797,0.6153790155289665,without_demographic_fairness,demographic_fairness,0.013968253968253963,-0.008552846370696865,-0.022351909436536144,-0.014166929086193991,-0.008293298344772326
0.7396825396825397,0.5211613079429659,0.5482328097817458,0.5211613079429659,0.4851562072392277,0.709306310164019,0.7396825396825397,0.676291811998993,0.6315683039682284,0.6008584499359131,0.8661589836212931,0.5726911162842536,0.8066373584762452,without_functional_disability,functional_disability,-0.0025396825396826195,0.003015812472923818,0.011090936532467233,0.00816325060589762,0.008824204083282883
0.7390476190476191,0.5274873958549158,0.5261645560683614,0.5274873958549158,0.5028319157291802,0.6916291161641535,0.7390476190476191,0.6911104710302998,0.6193281489949735,0.6025380492210388,0.8748316004580713,0.584182246720993,0.7757248144301158,without_nutritional_metabolic,nutritional_metabolic,-0.0019047619047619646,-0.003310275439026067,-0.006584771957485247,-0.006655408425409126,0.0001515872465046586
0.4266666666666667,0.32185743974182696,0.3704346345740558,0.32185743974182696,0.2963410360555435,0.4727480702228588,0.4266666666666667,0.38561309007056804,0.16282618613138072,0.4975246489048004,0.6461210203151683,0.3838032968910469,1.1723914496103922,without_physiological,physiological,0.3104761904761904,0.20231968067406275,0.19990610771615142,0.2988419725343226,0.22886216738940768
