accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,mcc,mean_prediction_confidence,roc_auc_ovr,average_precision_macro,loss,setting,team
0.44063492063492066,0.34145743471900447,0.3151659418438142,0.34145743471900447,0.30393902467156336,0.41152551858000275,0.44063492063492066,0.3931275762152502,0.17674423584737595,0.6125243902206421,0.6033445430872454,0.3350507529543261,1.4274799327244834,only_behavioral,behavioral
0.38857142857142857,0.28169495143558543,0.2900828157349897,0.28169495143558543,0.23843402560136062,0.37533111176837886,0.38857142857142857,0.32643669313009455,0.07786132740083093,0.537636935710907,0.5741716254795741,0.30609794551734965,1.3029226316724505,only_demographic_fairness,demographic_fairness
0.4253968253968254,0.3484054893170845,0.3140933711093345,0.3484054893170845,0.3056579598210326,0.419332486888582,0.4253968253968254,0.39456985015879154,0.18744360556329423,0.6556819081306458,0.6091025108893431,0.3373711669242221,1.5278963738396054,only_functional_disability,functional_disability
0.3326984126984127,0.24757915654254017,0.25455085333433725,0.24757915654254017,0.14935727416147254,0.3376674454385019,0.3326984126984127,0.1937698706663684,-0.0158684866427589,0.460045725107193,0.5922867190820064,0.30796461411525355,1.2620726884357514,only_nutritional_metabolic,nutritional_metabolic
0.7314285714285714,0.5,0.37458214257623035,0.5,0.42459274432645144,0.5543771045032155,0.7314285714285714,0.6253403790323201,0.6369770661896331,0.7527146935462952,0.8359929149562739,0.4972417190089939,0.5326379563694909,only_physiological,physiological
